from,to,lineId,lineCode,mode,authority,travelTimeSec
NSR:Quay:10724,NSR:Quay:10697,RUT:Line:62,62,bus,Ruter,60
NSR:Quay:10697,NSR:Quay:10695,RUT:Line:62,62,bus,Ruter,60
NSR:Quay:10695,NSR:Quay:10715,RUT:Line:62,62,bus,Ruter,0
NSR:Quay:10715,NSR:Quay:10700,RUT:Line:62,62,bus,Ruter,60
NSR:Quay:10700,NSR:Quay:10705,RUT:Line:62,62,bus,Ruter,0
NSR:Quay:10705,NSR:Quay:10707,RUT:Line:62,62,bus,Ruter,60
NSR:Quay:10707,NSR:Quay:10709,RUT:Line:62,62,bus,Ruter,60
NSR:Quay:10709,NSR:Quay:10712,RUT:Line:62,62,bus,Ruter,60
NSR:Quay:10712,NSR:Quay:10752,RUT:Line:62,62,bus,Ruter,60
NSR:Quay:10752,NSR:Quay:10751,RUT:Line:62,62,bus,Ruter,60
NSR:Quay:10751,NSR:Quay:10748,RUT:Line:62,62,bus,Ruter,60
NSR:Quay:10748,NSR:Quay:10743,RUT:Line:62,62,bus,Ruter,120
NSR:Quay:10743,NSR:Quay:10724,RUT:Line:62,62,bus,Ruter,60
NSR:Quay:11690,NSR:Quay:105652,RUT:Line:3002,2B,bus,Ruter,120
NSR:Quay:105652,NSR:Quay:11954,RUT:Line:3002,2B,bus,Ruter,120
NSR:Quay:11954,NSR:Quay:11936,RUT:Line:3002,2B,bus,Ruter,60
NSR:Quay:109485,NSR:Quay:10292,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:10292,NSR:Quay:10281,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:10281,NSR:Quay:10274,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:10274,NSR:Quay:10277,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:10277,NSR:Quay:10372,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:10372,NSR:Quay:10376,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:10376,NSR:Quay:11378,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11378,NSR:Quay:11348,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11348,NSR:Quay:11352,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11352,NSR:Quay:11325,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11325,NSR:Quay:11318,RUT:Line:3902,2N,bus,Ruter,0
NSR:Quay:11318,NSR:Quay:11282,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11282,NSR:Quay:11277,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11277,NSR:Quay:11220,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11220,NSR:Quay:11197,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11197,NSR:Quay:11148,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:11148,NSR:Quay:12084,RUT:Line:3902,2N,bus,Ruter,180
NSR:Quay:12084,NSR:Quay:12081,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:12081,NSR:Quay:12076,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:12076,NSR:Quay:12050,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:12050,NSR:Quay:12035,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:12035,NSR:Quay:104028,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:104028,NSR:Quay:109952,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:109952,NSR:Quay:101886,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:101886,NSR:Quay:101887,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:101887,NSR:Quay:102838,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:102838,NSR:Quay:104059,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:104059,NSR:Quay:104062,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:104062,NSR:Quay:101336,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:101336,NSR:Quay:104060,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:104060,NSR:Quay:104053,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:104053,NSR:Quay:8067,RUT:Line:3902,2N,bus,Ruter,180
NSR:Quay:8067,NSR:Quay:11927,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11927,NSR:Quay:11937,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11937,NSR:Quay:11940,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11940,NSR:Quay:11955,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11955,NSR:Quay:11648,RUT:Line:3902,2N,bus,Ruter,180
NSR:Quay:11648,NSR:Quay:11685,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:11685,NSR:Quay:11735,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:11735,NSR:Quay:11753,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11753,NSR:Quay:6556,RUT:Line:3902,2N,bus,Ruter,120
NSR:Quay:6556,NSR:Quay:6600,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:6600,NSR:Quay:6612,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:6612,NSR:Quay:6619,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:6619,NSR:Quay:6630,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:6630,NSR:Quay:6665,RUT:Line:3902,2N,bus,Ruter,60
NSR:Quay:11025,NSR:Quay:11028,RUT:Line:31,31,bus,Ruter,60
NSR:Quay:6443,NSR:Quay:6425,RUT:Line:31,31,bus,Ruter,60
NSR:Quay:6425,NSR:Quay:6458,RUT:Line:31,31,bus,Ruter,60
NSR:Quay:6458,NSR:Quay:6464,RUT:Line:31,31,bus,Ruter,120
NSR:Quay:6464,NSR:Quay:6468,RUT:Line:31,31,bus,Ruter,60
NSR:Quay:6468,NSR:Quay:6474,RUT:Line:31,31,bus,Ruter,60
NSR:Quay:6474,NSR:Quay:6481,RUT:Line:31,31,bus,Ruter,120
NSR:Quay:10794,NSR:Quay:10804,RUT:Line:3969,70E,bus,Ruter,60
NSR:Quay:10804,NSR:Quay:10944,RUT:Line:3969,70E,bus,Ruter,60
NSR:Quay:10944,NSR:Quay:10940,RUT:Line:3969,70E,bus,Ruter,60
NSR:Quay:10940,NSR:Quay:10920,RUT:Line:3969,70E,bus,Ruter,120
NSR:Quay:10920,NSR:Quay:10924,RUT:Line:3969,70E,bus,Ruter,60
NSR:Quay:10924,NSR:Quay:10927,RUT:Line:3969,70E,bus,Ruter,60
NSR:Quay:10927,NSR:Quay:10848,RUT:Line:3969,70E,bus,Ruter,60
NSR:Quay:10848,NSR:Quay:10841,RUT:Line:3969,70E,bus,Ruter,60
NSR:Quay:10841,NSR:Quay:7170,RUT:Line:3969,70E,bus,Ruter,480
NSR:Quay:7170,NSR:Quay:7159,RUT:Line:3969,70E,bus,Ruter,180
NSR:Quay:7159,NSR:Quay:101778,RUT:Line:3969,70E,bus,Ruter,120
NSR:Quay:101778,NSR:Quay:101777,RUT:Line:3969,70E,bus,Ruter,120
NSR:Quay:101777,NSR:Quay:7350,RUT:Line:3969,70E,bus,Ruter,180
NSR:Quay:11970,NSR:Quay:12149,RUT:Line:505,505,bus,Ruter,300
NSR:Quay:7224,NSR:Quay:7169,RUT:Line:80,80E,bus,Ruter,120
NSR:Quay:7169,NSR:Quay:12149,RUT:Line:80,80E,bus,Ruter,240
NSR:Quay:12149,NSR:Quay:12313,RUT:Line:80,80E,bus,Ruter,540
NSR:Quay:12313,NSR:Quay:12440,RUT:Line:80,80E,bus,Ruter,180
NSR:Quay:12440,NSR:Quay:12429,RUT:Line:80,80E,bus,Ruter,240
NSR:Quay:12429,NSR:Quay:12451,RUT:Line:80,80E,bus,Ruter,120
NSR:Quay:12451,NSR:Quay:12453,RUT:Line:80,80E,bus,Ruter,60
NSR:Quay:12453,NSR:Quay:12457,RUT:Line:80,80E,bus,Ruter,60
NSR:Quay:12457,NSR:Quay:12458,RUT:Line:80,80E,bus,Ruter,60
NSR:Quay:12458,NSR:Quay:12461,RUT:Line:80,80E,bus,Ruter,60
NSR:Quay:8879,NSR:Quay:8887,RUT:Line:515,515,bus,Ruter,60
NSR:Quay:8887,NSR:Quay:8897,RUT:Line:515,515,bus,Ruter,0
NSR:Quay:8897,NSR:Quay:8901,RUT:Line:515,515,bus,Ruter,60
NSR:Quay:8901,NSR:Quay:8907,RUT:Line:515,515,bus,Ruter,60
NSR:Quay:8907,NSR:Quay:8914,RUT:Line:515,515,bus,Ruter,0
NSR:Quay:8914,NSR:Quay:8920,RUT:Line:515,515,bus,Ruter,60
NSR:Quay:8920,NSR:Quay:8927,RUT:Line:515,515,bus,Ruter,60
NSR:Quay:8927,NSR:Quay:8931,RUT:Line:515,515,bus,Ruter,0
NSR:Quay:8931,NSR:Quay:8936,RUT:Line:515,515,bus,Ruter,60
NSR:Quay:8936,NSR:Quay:8943,RUT:Line:515,515,bus,Ruter,60
NSR:Quay:8943,NSR:Quay:8946,RUT:Line:515,515,bus,Ruter,0
NSR:Quay:11024,NSR:Quay:10968,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:10968,NSR:Quay:10959,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:10959,NSR:Quay:10947,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:10947,NSR:Quay:10912,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:10912,NSR:Quay:10915,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:10915,NSR:Quay:10901,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:10901,NSR:Quay:10897,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:10897,NSR:Quay:10893,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:10893,NSR:Quay:10879,RUT:Line:60,60,bus,Ruter,120
NSR:Quay:10879,NSR:Quay:10846,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:10846,NSR:Quay:10870,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:10870,NSR:Quay:10832,RUT:Line:60,60,bus,Ruter,120
NSR:Quay:10832,NSR:Quay:11079,RUT:Line:60,60,bus,Ruter,180
NSR:Quay:11079,NSR:Quay:11075,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:11075,NSR:Quay:11102,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:11102,NSR:Quay:11093,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:11093,NSR:Quay:11096,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:11096,NSR:Quay:12134,RUT:Line:60,60,bus,Ruter,120
NSR:Quay:12134,NSR:Quay:12126,RUT:Line:60,60,bus,Ruter,120
NSR:Quay:12126,NSR:Quay:11906,RUT:Line:60,60,bus,Ruter,120
NSR:Quay:11906,NSR:Quay:11912,RUT:Line:60,60,bus,Ruter,120
NSR:Quay:11912,NSR:Quay:11951,RUT:Line:60,60,bus,Ruter,60
NSR:Quay:11951,NSR:Quay:11943,RUT:Line:60,60,bus,Ruter,120
NSR:Quay:11943,NSR:Quay:102673,RUT:Line:60,60,bus,Ruter,120
NSR:Quay:102673,NSR:Quay:7203,RUT:Line:60,60,bus,Ruter,180
NSR:Quay:7203,NSR:Quay:7638,RUT:Line:60,60,bus,Ruter,300
NSR:Quay:12156,NSR:Quay:11632,RUT:Line:48,48,bus,Ruter,420
NSR:Quay:11632,NSR:Quay:11627,RUT:Line:48,48,bus,Ruter,60
NSR:Quay:11627,NSR:Quay:11623,RUT:Line:48,48,bus,Ruter,60
NSR:Quay:11623,NSR:Quay:11639,RUT:Line:48,48,bus,Ruter,240
NSR:Quay:11639,NSR:Quay:12146,RUT:Line:48,48,bus,Ruter,180
NSR:Quay:12146,NSR:Quay:12157,RUT:Line:48,48,bus,Ruter,240
NSR:Quay:12231,NSR:Quay:12238,RUT:Line:56,56,bus,Ruter,0
NSR:Quay:12238,NSR:Quay:12241,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:12241,NSR:Quay:12245,RUT:Line:56,56,bus,Ruter,0
NSR:Quay:12245,NSR:Quay:12249,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:12249,NSR:Quay:11233,RUT:Line:56,56,bus,Ruter,120
NSR:Quay:11233,NSR:Quay:11229,RUT:Line:56,56,bus,Ruter,0
NSR:Quay:11229,NSR:Quay:11224,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:11224,NSR:Quay:11221,RUT:Line:56,56,bus,Ruter,0
NSR:Quay:11221,NSR:Quay:11218,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:11218,NSR:Quay:11214,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:11214,NSR:Quay:11208,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:11208,NSR:Quay:11203,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:11203,NSR:Quay:11189,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:11189,NSR:Quay:11182,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:11182,NSR:Quay:11180,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:11180,NSR:Quay:11118,RUT:Line:56,56,bus,Ruter,180
NSR:Quay:11118,NSR:Quay:11802,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:11802,NSR:Quay:11161,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:11161,NSR:Quay:11164,RUT:Line:56,56,bus,Ruter,60
NSR:Quay:10229,NSR:Quay:10240,RUT:Line:561,561,bus,Ruter,120
NSR:Quay:10240,NSR:Quay:5647,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5647,NSR:Quay:5796,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5796,NSR:Quay:5799,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5799,NSR:Quay:5807,RUT:Line:561,561,bus,Ruter,0
NSR:Quay:5807,NSR:Quay:10298,RUT:Line:561,561,bus,Ruter,120
NSR:Quay:10298,NSR:Quay:10286,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:10286,NSR:Quay:10347,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:10347,NSR:Quay:10321,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:10321,NSR:Quay:10369,RUT:Line:561,561,bus,Ruter,0
NSR:Quay:10369,NSR:Quay:5812,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5812,NSR:Quay:5825,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5825,NSR:Quay:5830,RUT:Line:561,561,bus,Ruter,0
NSR:Quay:5830,NSR:Quay:5836,RUT:Line:561,561,bus,Ruter,0
NSR:Quay:5836,NSR:Quay:5845,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5845,NSR:Quay:5760,RUT:Line:561,561,bus,Ruter,0
NSR:Quay:5760,NSR:Quay:5788,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5788,NSR:Quay:5793,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5793,NSR:Quay:5500,RUT:Line:561,561,bus,Ruter,120
NSR:Quay:5500,NSR:Quay:5515,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5515,NSR:Quay:5560,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5560,NSR:Quay:5568,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:5568,NSR:Quay:9800,RUT:Line:561,561,bus,Ruter,0
NSR:Quay:9800,NSR:Quay:9828,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:9828,NSR:Quay:9834,RUT:Line:561,561,bus,Ruter,0
NSR:Quay:9834,NSR:Quay:9997,RUT:Line:561,561,bus,Ruter,60
NSR:Quay:10489,NSR:Quay:10508,RUT:Line:4,4,rail,Ruter,240
NSR:Quay:8588,NSR:Quay:8582,RUT:Line:3374,3374,bus,Ruter,0
NSR:Quay:8582,NSR:Quay:8572,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8572,NSR:Quay:8570,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8570,NSR:Quay:8562,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8562,NSR:Quay:8506,RUT:Line:3374,3374,bus,Ruter,180
NSR:Quay:8506,NSR:Quay:8511,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8511,NSR:Quay:8554,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8554,NSR:Quay:8788,RUT:Line:3374,3374,bus,Ruter,120
NSR:Quay:8788,NSR:Quay:8794,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8794,NSR:Quay:8798,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8798,NSR:Quay:8351,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8351,NSR:Quay:8339,RUT:Line:3374,3374,bus,Ruter,0
NSR:Quay:8339,NSR:Quay:8326,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8326,NSR:Quay:8343,RUT:Line:3374,3374,bus,Ruter,0
NSR:Quay:8343,NSR:Quay:8322,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8322,NSR:Quay:8347,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8347,NSR:Quay:8312,RUT:Line:3374,3374,bus,Ruter,0
NSR:Quay:8312,NSR:Quay:8330,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8330,NSR:Quay:8337,RUT:Line:3374,3374,bus,Ruter,60
NSR:Quay:8337,NSR:Quay:8250,RUT:Line:3374,3374,bus,Ruter,120
NSR:Quay:10429,NSR:Quay:10481,RUT:Line:76,76,bus,Ruter,120
NSR:Quay:10481,NSR:Quay:10472,RUT:Line:76,76,bus,Ruter,60
NSR:Quay:10472,NSR:Quay:10814,RUT:Line:76,76,bus,Ruter,120
NSR:Quay:10814,NSR:Quay:10810,RUT:Line:76,76,bus,Ruter,60
NSR:Quay:10810,NSR:Quay:10795,RUT:Line:76,76,bus,Ruter,60
NSR:Quay:10795,NSR:Quay:10783,RUT:Line:76,76,bus,Ruter,120
NSR:Quay:10783,NSR:Quay:10778,RUT:Line:76,76,bus,Ruter,60
NSR:Quay:10778,NSR:Quay:10773,RUT:Line:76,76,bus,Ruter,60
NSR:Quay:10773,NSR:Quay:10765,RUT:Line:76,76,bus,Ruter,60
NSR:Quay:10765,NSR:Quay:10755,RUT:Line:76,76,bus,Ruter,60
NSR:Quay:6909,NSR:Quay:6904,RUT:Line:2840,140E,bus,Ruter,0
NSR:Quay:6904,NSR:Quay:6900,RUT:Line:2840,140E,bus,Ruter,120
NSR:Quay:6900,NSR:Quay:6895,RUT:Line:2840,140E,bus,Ruter,60
NSR:Quay:6895,NSR:Quay:6886,RUT:Line:2840,140E,bus,Ruter,60
NSR:Quay:6886,NSR:Quay:6882,RUT:Line:2840,140E,bus,Ruter,60
NSR:Quay:6882,NSR:Quay:6877,RUT:Line:2840,140E,bus,Ruter,60
NSR:Quay:6877,NSR:Quay:6871,RUT:Line:2840,140E,bus,Ruter,60
NSR:Quay:6871,NSR:Quay:6856,RUT:Line:2840,140E,bus,Ruter,120
NSR:Quay:6856,NSR:Quay:6866,RUT:Line:2840,140E,bus,Ruter,120
NSR:Quay:6866,NSR:Quay:6515,RUT:Line:2840,140E,bus,Ruter,120
NSR:Quay:6515,NSR:Quay:6397,RUT:Line:2840,140E,bus,Ruter,120
NSR:Quay:6397,NSR:Quay:6382,RUT:Line:2840,140E,bus,Ruter,120
NSR:Quay:6382,NSR:Quay:7905,RUT:Line:2840,140E,bus,Ruter,120
NSR:Quay:7905,NSR:Quay:99688,RUT:Line:2840,140E,bus,Ruter,60
NSR:Quay:99688,NSR:Quay:11829,RUT:Line:2840,140E,bus,Ruter,60
NSR:Quay:11829,NSR:Quay:7700,RUT:Line:2840,140E,bus,Ruter,240
NSR:Quay:7700,NSR:Quay:7373,RUT:Line:2840,140E,bus,Ruter,120
NSR:Quay:7224,NSR:Quay:7169,RUT:Line:3081,81X,bus,Ruter,60
NSR:Quay:7169,NSR:Quay:12297,RUT:Line:3081,81X,bus,Ruter,480
NSR:Quay:12297,NSR:Quay:12314,RUT:Line:3081,81X,bus,Ruter,180
NSR:Quay:12314,NSR:Quay:12404,RUT:Line:3081,81X,bus,Ruter,300
NSR:Quay:12404,NSR:Quay:12429,RUT:Line:3081,81X,bus,Ruter,240
NSR:Quay:12429,NSR:Quay:6372,RUT:Line:3081,81X,bus,Ruter,240
NSR:Quay:6372,NSR:Quay:6189,RUT:Line:3081,81X,bus,Ruter,240
NSR:Quay:6189,NSR:Quay:6203,RUT:Line:3081,81X,bus,Ruter,120
NSR:Quay:11345,NSR:Quay:11332,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:11332,NSR:Quay:11337,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:11337,NSR:Quay:11699,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:11699,NSR:Quay:11693,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:11693,NSR:Quay:11674,RUT:Line:34,34,bus,Ruter,120
NSR:Quay:11674,NSR:Quay:11565,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:11565,NSR:Quay:11549,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:11549,NSR:Quay:11554,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:11554,NSR:Quay:11836,RUT:Line:34,34,bus,Ruter,120
NSR:Quay:11836,NSR:Quay:11828,RUT:Line:34,34,bus,Ruter,120
NSR:Quay:11828,NSR:Quay:105305,RUT:Line:34,34,bus,Ruter,120
NSR:Quay:105305,NSR:Quay:7194,RUT:Line:34,34,bus,Ruter,180
NSR:Quay:7194,NSR:Quay:104029,RUT:Line:34,34,bus,Ruter,120
NSR:Quay:104029,NSR:Quay:104027,RUT:Line:34,34,bus,Ruter,120
NSR:Quay:104027,NSR:Quay:104024,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:104024,NSR:Quay:12110,RUT:Line:34,34,bus,Ruter,120
NSR:Quay:12110,NSR:Quay:12106,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:12106,NSR:Quay:12188,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:12188,NSR:Quay:12180,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:12180,NSR:Quay:12176,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:12176,NSR:Quay:12172,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:12172,NSR:Quay:12166,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:12166,NSR:Quay:12282,RUT:Line:34,34,bus,Ruter,60
NSR:Quay:12282,NSR:Quay:12265,RUT:Line:34,34,bus,Ruter,120
NSR:Quay:10585,NSR:Quay:111029,RUT:Line:120,120,bus,Ruter,60
NSR:Quay:111029,NSR:Quay:10593,RUT:Line:120,120,bus,Ruter,60
NSR:Quay:5908,NSR:Quay:5903,RUT:Line:565,565,bus,Ruter,120
NSR:Quay:5903,NSR:Quay:5552,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:5552,NSR:Quay:5753,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:5753,NSR:Quay:5744,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:5744,NSR:Quay:5740,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:5740,NSR:Quay:5726,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:5726,NSR:Quay:5717,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:5717,NSR:Quay:5708,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:5708,NSR:Quay:10404,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:10404,NSR:Quay:10401,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:10401,NSR:Quay:10398,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:10398,NSR:Quay:10390,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:10390,NSR:Quay:10386,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:10386,NSR:Quay:10382,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:10382,NSR:Quay:5779,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:5779,NSR:Quay:5774,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:5774,NSR:Quay:5768,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:5768,NSR:Quay:5761,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:5761,NSR:Quay:5757,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:5757,NSR:Quay:5844,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:5844,NSR:Quay:5837,RUT:Line:565,565,bus,Ruter,0
NSR:Quay:5837,NSR:Quay:5818,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:5818,NSR:Quay:5813,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:5813,NSR:Quay:10371,RUT:Line:565,565,bus,Ruter,60
NSR:Quay:10371,NSR:Quay:10343,RUT:Line:565,565,bus,Ruter,240
NSR:Quay:8584,NSR:Quay:8592,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8592,NSR:Quay:8603,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8603,NSR:Quay:8612,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8612,NSR:Quay:8622,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8622,NSR:Quay:8631,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8631,NSR:Quay:8643,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8643,NSR:Quay:8652,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8652,NSR:Quay:8666,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8666,NSR:Quay:8678,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8678,NSR:Quay:8686,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8686,NSR:Quay:8698,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8698,NSR:Quay:8705,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8705,NSR:Quay:8709,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8709,NSR:Quay:8714,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8714,NSR:Quay:8718,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8718,NSR:Quay:8722,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:8722,NSR:Quay:8727,RUT:Line:390,390,bus,Ruter,60
NSR:Quay:10168,NSR:Quay:10164,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:10164,NSR:Quay:10161,RUT:Line:360,360,bus,Ruter,60
NSR:Quay:10161,NSR:Quay:10156,RUT:Line:360,360,bus,Ruter,120
NSR:Quay:25812,NSR:Quay:28443,RUT:Line:250,250,bus,Ruter,0
NSR:Quay:28443,NSR:Quay:28454,RUT:Line:250,250,bus,Ruter,120
NSR:Quay:28454,NSR:Quay:28458,RUT:Line:250,250,bus,Ruter,60
NSR:Quay:28458,NSR:Quay:28466,RUT:Line:250,250,bus,Ruter,120
NSR:Quay:28466,NSR:Quay:28471,RUT:Line:250,250,bus,Ruter,60
NSR:Quay:28471,NSR:Quay:28476,RUT:Line:250,250,bus,Ruter,60
NSR:Quay:28476,NSR:Quay:28481,RUT:Line:250,250,bus,Ruter,0
NSR:Quay:28481,NSR:Quay:25654,RUT:Line:250,250,bus,Ruter,60
NSR:Quay:8252,NSR:Quay:10182,RUT:Line:365,365,bus,Ruter,60
NSR:Quay:10182,NSR:Quay:10176,RUT:Line:365,365,bus,Ruter,60
NSR:Quay:10176,NSR:Quay:102260,RUT:Line:365,365,bus,Ruter,60
