id,name,lat,lon,stopPlaceId,cluster_id
NSR:Quay:11627,Lysebu,59.979194,10.660582,NSR:Quay:11627,516
NSR:Quay:11623,Soria Moria,59.97516,10.656768,NSR:Quay:11623,515
NSR:Quay:11639,Thorleif Haugs vei,59.969916,10.669505,NSR:Quay:11639,514
NSR:Quay:12146,Frognerseteren,59.977885,10.675833,NSR:Quay:12146,513
NSR:Quay:12231,Solemskogen,59.979269,10.817529,NSR:Quay:12231,353
NSR:Quay:12238,Kalland,59.978517,10.814321,NSR:Quay:12238,352
NSR:Quay:12241,Linderudkollen,59.976467,10.810926,NSR:Quay:12241,351
NSR:Quay:12245,Setervollveien,59.977301,10.807105,NSR:Quay:12245,350
NSR:Quay:12249,Kringlevann,59.976455,10.803629,NSR:Quay:12249,349
NSR:Quay:11233,Rundhaugen,59.968593,10.79576,NSR:Quay:11233,348
NSR:Quay:11229,Rønningen,59.966712,10.7955,NSR:Quay:11229,347
NSR:Quay:11224,Heia,59.964913,10.796176,NSR:Quay:11224,346
NSR:Quay:11221,Gulldalen,59.962594,10.795846,NSR:Quay:11221,345
NSR:Quay:11218,Kirketomta,59.960098,10.797423,NSR:Quay:11218,344
NSR:Quay:11214,Trollveiskrysset,59.958386,10.798107,NSR:Quay:11214,343
NSR:Quay:11208,Grefsenseteren,59.955343,10.798434,NSR:Quay:11208,342
NSR:Quay:11203,Akebakken,59.952541,10.796959,NSR:Quay:11203,341
NSR:Quay:11189,Sanatoriet,59.949575,10.792933,NSR:Quay:11189,340
NSR:Quay:11182,Aschehougs vei,59.946507,10.792581,NSR:Quay:11182,339
NSR:Quay:11180,Nordre Åsen,59.944237,10.786597,NSR:Quay:11180,338
NSR:Quay:11118,Storo,59.945465,10.777322,NSR:Quay:11118,64
NSR:Quay:11802,Storo senter,59.946477,10.774605,NSR:Quay:11802,755
NSR:Quay:10429,Mortensrud T,59.850042,10.828614,NSR:Quay:10429,288
NSR:Quay:10814,Skullerudkrysset,59.863437,10.83205,NSR:Quay:10814,287
NSR:Quay:10810,Skullerudbakken,59.863948,10.837334,NSR:Quay:10810,286
NSR:Quay:12404,Hauketo stasjon,59.845526,10.802878,NSR:Quay:12404,202
NSR:Quay:11345,Tåsen senter,59.951991,10.75068,NSR:Quay:11345,60
NSR:Quay:11332,Østhellinga,59.947215,10.749393,NSR:Quay:11332,311
NSR:Quay:11337,Tåsen allé,59.944156,10.748223,NSR:Quay:11337,310
NSR:Quay:11699,Voldsløkka,59.940419,10.750042,NSR:Quay:11699,309
NSR:Quay:11693,Sagene,59.937846,10.749832,NSR:Quay:11693,50
NSR:Quay:12166,Ekeberg camping,59.898082,10.776486,NSR:Quay:12166,304
NSR:Quay:12282,Ekeberg hageby,59.897467,10.781214,NSR:Quay:12282,303
NSR:Quay:12265,Simensbråten,59.895234,10.786713,NSR:Quay:12265,139
NSR:Quay:111029,Fjellstuveien,59.950537,10.938571,NSR:Quay:111029,164
NSR:Quay:10600,Engersbråten,59.814415,10.882553,NSR:Quay:10600,528
NSR:Quay:10595,Sværsvann,59.818428,10.887516,NSR:Quay:10595,478
NSR:Quay:10587,Lille Stensrud,59.819958,10.876513,NSR:Quay:10587,477
NSR:Quay:10583,Hanåveien,59.824042,10.871833,NSR:Quay:10583,476
NSR:Quay:10577,Store Stensrud,59.828749,10.866412,NSR:Quay:10577,475
NSR:Quay:10573,Godheim,59.832895,10.860656,NSR:Quay:10573,474
NSR:Quay:10568,Maurtuveien,59.832375,10.851292,NSR:Quay:10568,473
NSR:Quay:10563,Klemetsrud skole,59.834374,10.843492,NSR:Quay:10563,472
NSR:Quay:12439,Sloreåsen,59.842369,10.794953,NSR:Quay:12439,471
NSR:Quay:111028,Fjellstuveien,59.95046,10.937916,NSR:Quay:111028,164
NSR:Quay:10624,Pasop,59.842292,10.846108,NSR:Quay:10624,523
NSR:Quay:10616,Bratli,59.844521,10.843712,NSR:Quay:10616,522
NSR:Quay:10614,Brenna,59.846456,10.842299,NSR:Quay:10614,521
NSR:Quay:10610,Dalsroa,59.848214,10.840043,NSR:Quay:10610,520
NSR:Quay:10605,Dalssvingen,59.850255,10.837484,NSR:Quay:10605,366
NSR:Quay:10483,Stenbråten,59.84977,10.825286,NSR:Quay:10483,511
NSR:Quay:10487,Kantarellen legesenter,59.848709,10.816273,NSR:Quay:10487,510
NSR:Quay:10491,Kantarellen terrasse,59.848843,10.814677,NSR:Quay:10491,510
NSR:Quay:10497,Kantarellen,59.85017,10.812427,NSR:Quay:10497,509
NSR:Quay:10502,Tangen,59.84772,10.810292,NSR:Quay:10502,508
NSR:Quay:10414,Nordbråtan,59.825056,10.80474,NSR:Quay:10414,756
NSR:Quay:10410,Toppåsveien,59.828018,10.803975,NSR:Quay:10410,490
NSR:Quay:12472,Høgåsveien,59.830939,10.80357,NSR:Quay:12472,489
NSR:Quay:12471,Berglyveien,59.828812,10.806301,NSR:Quay:12471,488
NSR:Quay:104023,Jernbanetorget,59.912322,10.749658,NSR:Quay:104023,45
NSR:Quay:11402,Ole Messelts vei,59.924678,10.872243,NSR:Quay:11402,212
NSR:Quay:11396,Lutvannsveien,59.92577,10.872852,NSR:Quay:11396,212
NSR:Quay:11392,Lutvann skole,59.925786,10.869596,NSR:Quay:11392,211
NSR:Quay:11386,Fagerholt,59.923514,10.867584,NSR:Quay:11386,210
NSR:Quay:11383,Haukåsen skole,59.922356,10.863639,NSR:Quay:11383,209
NSR:Quay:11312,Tveita T,59.913964,10.8425,NSR:Quay:11312,208
NSR:Quay:11271,Brannvaktveien,59.953661,10.792447,NSR:Quay:11271,274
NSR:Quay:11267,Lyngåsveien,59.956188,10.788979,NSR:Quay:11267,524
NSR:Quay:111061,Grefsen stadion,59.960117,10.785323,NSR:Quay:111061,98
NSR:Quay:104659,Majorstuen,59.930364,10.715889,NSR:Quay:104659,47
NSR:Quay:109824,Frognerseteren,59.977729,10.675192,NSR:Quay:109824,513
NSR:Quay:12257,Trollvann,59.961656,10.803206,NSR:Quay:12257,529
NSR:Quay:12255,Grefsenkollen,59.958694,10.804093,NSR:Quay:12255,757
NSR:Quay:10900,Rognerud,59.901735,10.825119,NSR:Quay:10900,469
NSR:Quay:10987,Østensjø skole,59.899448,10.832568,NSR:Quay:10987,468
NSR:Quay:10958,Skøyenåsen T,59.900511,10.836637,NSR:Quay:10958,467
NSR:Quay:10963,Skøyenkroken,59.897597,10.838428,NSR:Quay:10963,466
NSR:Quay:10720,Ulsrud T,59.88965,10.849138,NSR:Quay:10720,461
NSR:Quay:10730,Østbyveien,59.888806,10.843082,NSR:Quay:10730,460
NSR:Quay:10732,Jøranstien,59.888423,10.836213,NSR:Quay:10732,459
NSR:Quay:10934,Bogerudmyra,59.881813,10.833515,NSR:Quay:10934,458
NSR:Quay:10914,Treskeveien,59.889084,10.81802,NSR:Quay:10914,457
NSR:Quay:10907,Skuronnveien,59.892059,10.821871,NSR:Quay:10907,456
NSR:Quay:10904,Manglerud skole,59.894693,10.820782,NSR:Quay:10904,455
NSR:Quay:10860,Manglerud senter,59.896989,10.814559,NSR:Quay:10860,454
NSR:Quay:12064,Wyllerløypa,59.990368,10.631306,NSR:Quay:12064,758
NSR:Quay:12147,Frognerseteren,59.977863,10.67553,NSR:Quay:12147,513
NSR:Quay:10264,Postens godssenter,59.934063,10.851735,NSR:Quay:10264,530
NSR:Quay:10259,Postnord,59.934337,10.848076,NSR:Quay:10259,531
NSR:Quay:11469,Postens verksteder,59.9321,10.844193,NSR:Quay:11469,532
NSR:Quay:12030,Åsjordet T,59.928471,10.646023,NSR:Quay:12030,470
NSR:Quay:10338,Edvard Munchs vei,59.938927,10.911108,NSR:Quay:10338,533
NSR:Quay:10335,Ellingsrudåsen T,59.936638,10.9171,NSR:Quay:10335,534
NSR:Quay:12118,Skansebakken,60.017975,10.584163,NSR:Quay:12118,452
NSR:Quay:12122,Sandbråten,60.018379,10.586741,NSR:Quay:12122,451
NSR:Quay:12111,Vestre Venner,60.017869,10.59103,NSR:Quay:12111,450
NSR:Quay:12124,Nordre Venner,60.017924,10.595493,NSR:Quay:12124,449
NSR:Quay:12129,Søndre Venner,60.017386,10.598526,NSR:Quay:12129,448
NSR:Quay:12133,Lokalet,60.01662,10.603298,NSR:Quay:12133,447
NSR:Quay:12136,Sørkedalen skole,60.01699,10.61161,NSR:Quay:12136,446
NSR:Quay:12142,Stubberud,60.013147,10.616059,NSR:Quay:12142,445
NSR:Quay:12103,Nordre Solberg,60.007808,10.619139,NSR:Quay:12103,444
NSR:Quay:12098,Søndre Solberg,59.999224,10.619501,NSR:Quay:12098,443
NSR:Quay:12096,Bakk,59.993443,10.622328,NSR:Quay:12096,442
NSR:Quay:12068,Wyllerveien,59.99052,10.622012,NSR:Quay:12068,759
NSR:Quay:12090,Årnes,59.988067,10.620467,NSR:Quay:12090,441
NSR:Quay:12107,Bjørnsgard,59.985866,10.621432,NSR:Quay:12107,440
NSR:Quay:12085,Zinober,59.983274,10.621556,NSR:Quay:12085,439
NSR:Quay:12082,Strøm,59.979354,10.621491,NSR:Quay:12082,760
NSR:Quay:12077,Bogstad gård,59.97296,10.628618,NSR:Quay:12077,438
NSR:Quay:12074,Bogstad badeplass,59.96937,10.638231,NSR:Quay:12074,437
NSR:Quay:101620,Sognsvann T,59.967239,10.733168,NSR:Quay:101620,145
NSR:Quay:11405,Kringsjå,59.964062,10.734187,NSR:Quay:11405,144
NSR:Quay:11358,Haugerudveien,59.917363,10.851054,NSR:Quay:11358,418
NSR:Quay:11419,Rundtjernveien,59.915522,10.850673,NSR:Quay:11419,416
NSR:Quay:110913,Postkassene,59.911913,10.850873,NSR:Quay:110913,415
NSR:Quay:11962,Oslo bussterminal,59.911348,10.759298,NSR:Quay:11962,1
NSR:Quay:10334,Ellingsrudåsen T,59.936482,10.917183,NSR:Quay:10334,534
NSR:Quay:10339,Edvard Munchs vei,59.93898,10.910931,NSR:Quay:10339,533
NSR:Quay:10594,Sværsvann,59.818358,10.887336,NSR:Quay:10594,478
NSR:Quay:10601,Engersbråten,59.813786,10.882071,NSR:Quay:10601,528
NSR:Quay:11145,Helsfyr T,59.912651,10.801143,NSR:Quay:11145,28
NSR:Quay:104052,Bogstadveien,59.926119,10.721605,NSR:Quay:104052,526
NSR:Quay:104061,Homansbyen,59.92252,10.726503,NSR:Quay:104061,96
NSR:Quay:102839,Tullinløkka,59.916767,10.737272,NSR:Quay:102839,507
NSR:Quay:106026,Stortorvet,59.912826,10.745675,NSR:Quay:106026,506
NSR:Quay:104022,Jernbanetorget,59.912237,10.750119,NSR:Quay:104022,45
NSR:Quay:106761,Nybrua,59.917224,10.758601,NSR:Quay:106761,433
NSR:Quay:104021,Biermanns gate,59.930173,10.76113,NSR:Quay:104021,432
NSR:Quay:104018,Torshov,59.934749,10.764764,NSR:Quay:104018,52
NSR:Quay:10824,Ryen T,59.895371,10.80437,NSR:Quay:10824,135
NSR:Quay:10635,Lambertseter T,59.873488,10.81011,NSR:Quay:10635,193
NSR:Quay:10649,Søndre Hellerud,59.871609,10.805217,NSR:Quay:10649,373
NSR:Quay:12329,Ringshusveien,59.871923,10.800121,NSR:Quay:12329,535
NSR:Quay:12327,Nordseter gård,59.871015,10.796406,NSR:Quay:12327,536
NSR:Quay:12325,Kastellet,59.870089,10.791222,NSR:Quay:12325,504
NSR:Quay:12339,Bråten,59.866903,10.793799,NSR:Quay:12339,503
NSR:Quay:12336,Skovheim,59.86522,10.796039,NSR:Quay:12336,502
NSR:Quay:12366,Sæter,59.861244,10.800073,NSR:Quay:12366,198
NSR:Quay:10637,Lambertseter T,59.873459,10.810517,NSR:Quay:10637,193
NSR:Quay:10566,Haugenstua skole,59.952559,10.92177,NSR:Quay:10566,761
NSR:Quay:10521,Jacobine Ryes vei,59.96627,10.918887,NSR:Quay:10521,537
NSR:Quay:10517,Gullberget,59.968551,10.922682,NSR:Quay:10517,538
NSR:Quay:10514,Vestli T,59.971295,10.928374,NSR:Quay:10514,762
NSR:Quay:11186,Brynseng T,59.909466,10.813707,NSR:Quay:11186,132
NSR:Quay:10725,Grorud T,59.960751,10.882883,NSR:Quay:10725,170
NSR:Quay:10740,Grorudkrysset,59.959302,10.885971,NSR:Quay:10740,7
NSR:Quay:12256,Trollvann,59.96153,10.803337,NSR:Quay:12256,529
NSR:Quay:11754,Ekraveien,59.951545,10.636595,NSR:Quay:11754,527
NSR:Quay:11736,Røa T,59.947799,10.642456,NSR:Quay:11736,78
NSR:Quay:10706,Nylænde,59.875714,10.819446,NSR:Quay:10706,763
NSR:Quay:10704,Marmorveien,59.874549,10.821651,NSR:Quay:10704,764
NSR:Quay:10699,Feltspatveien,59.873058,10.820645,NSR:Quay:10699,765
NSR:Quay:10696,Glimmerveien,59.870364,10.820455,NSR:Quay:10696,766
NSR:Quay:10694,Mellombølgen,59.869902,10.815431,NSR:Quay:10694,194
NSR:Quay:104042,Frogner plass,59.921771,10.705364,NSR:Quay:104042,248
NSR:Quay:104038,Elisenberg,59.919402,10.708781,NSR:Quay:104038,436
NSR:Quay:104037,Lille Frogner allé,59.917866,10.712225,NSR:Quay:104037,435
NSR:Quay:104032,Niels Juels gate,59.91633,10.714974,NSR:Quay:104032,434
NSR:Quay:10826,Ryen T,59.896336,10.804804,NSR:Quay:10826,767
NSR:Quay:12405,Hauketo stasjon,59.845515,10.803382,NSR:Quay:12405,202
NSR:Quay:12385,Granebakken,59.857108,10.825127,NSR:Quay:12385,519
NSR:Quay:12390,Olasrudveien,59.852209,10.82771,NSR:Quay:12390,518
NSR:Quay:10518,Gullberget,59.96868,10.922446,NSR:Quay:10518,538
NSR:Quay:10522,Jacobine Ryes vei,59.966249,10.918694,NSR:Quay:10522,537
NSR:Quay:10565,Haugenstua skole,59.953933,10.922191,NSR:Quay:10565,768
NSR:Quay:12321,Sørli,59.875182,10.789567,NSR:Quay:12321,505
NSR:Quay:11985,Oslo bussterminal,59.912004,10.756997,NSR:Quay:11985,1
NSR:Quay:10977,Persveien,59.922954,10.816316,NSR:Quay:10977,389
NSR:Quay:10973,Haraldrudveien,59.924407,10.825712,NSR:Quay:10973,390
NSR:Quay:11468,Arvesetveien,59.928772,10.847046,NSR:Quay:11468,21
NSR:Quay:11470,Postens verksteder,59.931471,10.844514,NSR:Quay:11470,532
NSR:Quay:10260,Postnord,59.934531,10.848712,NSR:Quay:10260,531
NSR:Quay:10263,Postens godssenter,59.934393,10.850949,NSR:Quay:10263,530
NSR:Quay:12449,Nordåsveien,59.829719,10.794121,NSR:Quay:12449,203
NSR:Quay:11450,Steinerud T,59.939148,10.704557,NSR:Quay:11450,769
NSR:Quay:11473,Vinderen T,59.942864,10.705353,NSR:Quay:11473,355
NSR:Quay:11482,Gaustad T,59.946464,10.710905,NSR:Quay:11482,73
NSR:Quay:11511,Ris T,59.948389,10.704066,NSR:Quay:11511,539
NSR:Quay:11522,Slemdal T,59.951158,10.69384,NSR:Quay:11522,540
NSR:Quay:11564,Svenstua,59.957717,10.689783,NSR:Quay:11564,541
NSR:Quay:11596,Midtstuen,59.959459,10.683995,NSR:Quay:11596,542
NSR:Quay:11601,Besserud T,59.957974,10.674763,NSR:Quay:11601,543
NSR:Quay:12326,Nordseter gård,59.871081,10.79701,NSR:Quay:12326,536
NSR:Quay:12330,Ringshusveien,59.872302,10.800837,NSR:Quay:12330,535
NSR:Quay:10650,Søndre Hellerud,59.871628,10.806041,NSR:Quay:10650,373
NSR:Quay:11600,Besserud T,59.957928,10.674779,NSR:Quay:11600,543
NSR:Quay:11597,Midtstuen,59.959368,10.685022,NSR:Quay:11597,542
NSR:Quay:11562,Svenstua,59.957108,10.689684,NSR:Quay:11562,541
NSR:Quay:11523,Slemdal T,59.951531,10.693401,NSR:Quay:11523,540
NSR:Quay:11512,Ris T,59.947978,10.704986,NSR:Quay:11512,539
NSR:Quay:11483,Gaustad T,59.9461,10.710559,NSR:Quay:11483,73
NSR:Quay:7193,Jernbanetorget,59.912323,10.751251,NSR:Quay:7193,45
NSR:Quay:12450,Nordåsveien,59.830004,10.793995,NSR:Quay:12450,203
NSR:Quay:106704,Løren T,59.929626,10.791769,NSR:Quay:106704,770
NSR:Quay:11991,Oslo bussterminal,59.91174,10.758952,NSR:Quay:11991,1
