from,to,lineId,lineCode,mode,authority,travelTimeSec,tripsInFeed,tripsOn2025_11_17,distance_m,speed_m_s,speed_km_h,tripsPerDay
NSR:Quay:12022,NSR:Quay:12042,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,FB3,bus,Flybussen Connect,120.0,12,43,513.2173571887597,4.276811309906331,15.396520715662792,43.0
NSR:Quay:12042,NSR:Quay:12048,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,FB3,bus,Flybussen Connect,60.0,12,43,346.83425839659,5.780570973276499,20.810055503795397,43.0
NSR:Quay:12048,NSR:Quay:12051,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,FB3,bus,Flybussen Connect,60.0,12,43,412.0416630866809,6.867361051444681,24.722499785200853,43.0
NSR:Quay:12051,NSR:Quay:12056,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,FB3,bus,Flybussen Connect,60.0,12,43,435.33490714243715,7.255581785707286,26.12009442854623,43.0
NSR:Quay:12056,NSR:Quay:11741,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,FB3,bus,Flybussen Connect,60.0,12,43,297.26925106379645,4.954487517729941,17.83615506382779,43.0
NSR:Quay:11741,NSR:Quay:11730,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,FB3,bus,Flybussen Connect,120.0,12,43,739.1394673912716,6.15949556159393,22.17418402173815,43.0
NSR:Quay:11730,NSR:Quay:11684,NBU:Line:cb7b555c-f96e-42d5-84bf-a5e08c0145c2,FB3,bus,Flybussen Connect,120.0,12,43,780.8429518141014,6.507024598450845,23.42528855442304,43.0
NSR:Quay:104066,NSR:Quay:7574,NBU:Line:a7c15243-8873-4aee-a8b4-8d22e8ad31dc,FB5,bus,Flybussen Connect,360.0,8,47,559.3057306315326,1.553627029532035,5.593057306315326,47.0
NSR:Quay:12312,NSR:Quay:12307,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,828.9271414201036,13.815452357001726,49.73562848520621,12.0
NSR:Quay:12307,NSR:Quay:12302,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,845.4308361569915,14.09051393594986,50.725850169419495,12.0
NSR:Quay:12302,NSR:Quay:12299,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,538.1245837518235,8.968743062530391,32.28747502510941,12.0
NSR:Quay:12299,NSR:Quay:12296,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,685.0445026083163,11.417408376805271,41.10267015649898,12.0
NSR:Quay:12296,NSR:Quay:12207,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,120.0,6,12,845.6692616147523,7.047243846789602,25.370077848442566,12.0
NSR:Quay:12207,NSR:Quay:12204,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,893.3433356714496,14.88905559452416,53.60060014028698,12.0
NSR:Quay:12204,NSR:Quay:12197,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,483.0627267864315,8.051045446440524,28.983763607185885,12.0
NSR:Quay:12197,NSR:Quay:12148,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,120.0,6,12,1240.1506008051474,10.334588340042895,37.204518024154424,12.0
NSR:Quay:12148,NSR:Quay:11977,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,720.0,6,12,1932.704792848038,2.684312212288942,9.663523964240191,12.0
NSR:Quay:11977,NSR:Quay:12149,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,420.0,6,12,1973.822107699792,4.699576446904267,16.918475208855362,12.0
NSR:Quay:12149,NSR:Quay:12198,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,1279.912485760111,21.331874762668516,76.79474914560666,12.0
NSR:Quay:12198,NSR:Quay:12202,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,318.5912314208914,5.309853857014857,19.115473885253486,12.0
NSR:Quay:12202,NSR:Quay:12206,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,120.0,6,12,995.9946072508421,8.299955060423684,29.879838217525265,12.0
NSR:Quay:12206,NSR:Quay:12297,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,718.7055751385213,11.978426252308688,43.122334508311276,12.0
NSR:Quay:12297,NSR:Quay:12298,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,628.22949454072,10.470491575678667,37.6937696724432,12.0
NSR:Quay:12298,NSR:Quay:12303,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,670.5912402917434,11.176520671529056,40.235474417504605,12.0
NSR:Quay:12303,NSR:Quay:12304,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,473.0307965649569,7.883846609415949,28.381847793897418,12.0
NSR:Quay:12304,NSR:Quay:12306,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,392.1891526385349,6.536485877308915,23.531349158312096,12.0
NSR:Quay:12306,NSR:Quay:12313,OST:Line:1_9,9,bus,Østfold kollektivtrafikk,60.0,6,12,841.9585158140069,14.032641930233448,50.51751094884041,12.0
NSR:Quay:7693,NSR:Quay:7791,RUT:Line:21,21,bus,Ruter,60.0,997,338,357.28618162275717,5.9547696937126195,21.43717089736543,338.0
NSR:Quay:7791,NSR:Quay:7747,RUT:Line:21,21,bus,Ruter,120.0,997,338,291.88498661287923,2.4323748884406604,8.756549598386378,338.0
NSR:Quay:7747,NSR:Quay:11474,RUT:Line:21,21,bus,Ruter,120.0,997,338,352.6136988421012,2.9384474903508435,10.578410965263037,338.0
NSR:Quay:11474,NSR:Quay:8226,RUT:Line:21,21,bus,Ruter,60.0,572,338,367.72824886846035,6.1288041478076725,22.063694932107623,338.0
NSR:Quay:8226,NSR:Quay:111170,RUT:Line:21,21,bus,Ruter,60.0,423,338,274.774575909835,4.579576265163917,16.486474554590103,338.0
NSR:Quay:111170,NSR:Quay:11487,RUT:Line:21,21,bus,Ruter,120.0,423,338,464.7074606606344,3.8725621721719534,13.941223819819033,338.0
NSR:Quay:11487,NSR:Quay:11513,RUT:Line:21,21,bus,Ruter,60.0,572,338,233.3323775020832,3.8888729583680535,13.999942650124993,338.0
