mode,experiment,graph,attack_type,run_id,removal_type,step,removed_nodes,node_removed,flow,flow_ratio
metro,exp1,extended,random,10,cumulative,5,"['NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928']",,134400.0,0.02970178873718779
metro,exp1,extended,random,10,cumulative,6,"['NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,10,cumulative,7,"['NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,10,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258', 'NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194']",,0,0.0
metro,exp1,extended,random,11,single,1,NSR:Quay:7193,NSR:Quay:7193,476000.0,0.10519383511087342
metro,exp1,extended,random,11,single,2,NSR:Quay:7183,NSR:Quay:7183,476000.0,0.10519383511087342
metro,exp1,extended,random,11,single,3,NSR:Quay:7194,NSR:Quay:7194,476000.0,0.10519383511087342
metro,exp1,extended,random,11,single,4,NSR:Quay:7255,NSR:Quay:7255,262400.0,0.05798920658212854
metro,exp1,extended,random,11,single,5,NSR:Quay:7184,NSR:Quay:7184,128000.0,0.02828741784494075
metro,exp1,extended,random,11,single,6,NSR:Quay:11928,NSR:Quay:11928,348000.0,0.07690641726593267
metro,exp1,extended,random,11,single,7,NSR:Quay:7258,NSR:Quay:7258,341600.0,0.07549204637368563
metro,exp1,extended,random,11,single,8,NSR:Quay:11897,NSR:Quay:11897,348000.0,0.07690641726593267
metro,exp1,extended,random,11,cumulative,1,['NSR:Quay:7193'],,476000.0,0.10519383511087342
metro,exp1,extended,random,11,cumulative,2,"['NSR:Quay:7183', 'NSR:Quay:7193']",,476000.0,0.10519383511087342
metro,exp1,extended,random,11,cumulative,3,"['NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193']",,476000.0,0.10519383511087342
metro,exp1,extended,random,11,cumulative,4,"['NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255']",,262400.0,0.05798920658212854
metro,exp1,extended,random,11,cumulative,5,"['NSR:Quay:7184', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255']",,128000.0,0.02828741784494075
metro,exp1,extended,random,11,cumulative,6,"['NSR:Quay:7184', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928']",,0,0.0
metro,exp1,extended,random,11,cumulative,7,"['NSR:Quay:7184', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,11,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258', 'NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194']",,0,0.0
metro,exp1,extended,random,12,single,1,NSR:Quay:7193,NSR:Quay:7193,476000.0,0.10519383511087342
metro,exp1,extended,random,12,single,2,NSR:Quay:11897,NSR:Quay:11897,348000.0,0.07690641726593267
metro,exp1,extended,random,12,single,3,NSR:Quay:7183,NSR:Quay:7183,476000.0,0.10519383511087342
metro,exp1,extended,random,12,single,4,NSR:Quay:7184,NSR:Quay:7184,128000.0,0.02828741784494075
metro,exp1,extended,random,12,single,5,NSR:Quay:7258,NSR:Quay:7258,341600.0,0.07549204637368563
metro,exp1,extended,random,12,single,6,NSR:Quay:7255,NSR:Quay:7255,262400.0,0.05798920658212854
metro,exp1,extended,random,12,single,7,NSR:Quay:7194,NSR:Quay:7194,476000.0,0.10519383511087342
metro,exp1,extended,random,12,single,8,NSR:Quay:11928,NSR:Quay:11928,348000.0,0.07690641726593267
metro,exp1,extended,random,12,cumulative,1,['NSR:Quay:7193'],,476000.0,0.10519383511087342
metro,exp1,extended,random,12,cumulative,2,"['NSR:Quay:11897', 'NSR:Quay:7193']",,348000.0,0.07690641726593267
metro,exp1,extended,random,12,cumulative,3,"['NSR:Quay:11897', 'NSR:Quay:7183', 'NSR:Quay:7193']",,348000.0,0.07690641726593267
metro,exp1,extended,random,12,cumulative,4,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7183', 'NSR:Quay:7193']",,0,0.0
metro,exp1,extended,random,12,cumulative,5,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,12,cumulative,6,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,12,cumulative,7,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,12,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258', 'NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194']",,0,0.0
metro,exp1,extended,random,13,single,1,NSR:Quay:11928,NSR:Quay:11928,348000.0,0.07690641726593267
metro,exp1,extended,random,13,single,2,NSR:Quay:7255,NSR:Quay:7255,262400.0,0.05798920658212854
metro,exp1,extended,random,13,single,3,NSR:Quay:7193,NSR:Quay:7193,476000.0,0.10519383511087342
metro,exp1,extended,random,13,single,4,NSR:Quay:7183,NSR:Quay:7183,476000.0,0.10519383511087342
metro,exp1,extended,random,13,single,5,NSR:Quay:7258,NSR:Quay:7258,341600.0,0.07549204637368563
metro,exp1,extended,random,13,single,6,NSR:Quay:7184,NSR:Quay:7184,128000.0,0.02828741784494075
metro,exp1,extended,random,13,single,7,NSR:Quay:11897,NSR:Quay:11897,348000.0,0.07690641726593267
metro,exp1,extended,random,13,single,8,NSR:Quay:7194,NSR:Quay:7194,476000.0,0.10519383511087342
metro,exp1,extended,random,13,cumulative,1,['NSR:Quay:11928'],,348000.0,0.07690641726593267
metro,exp1,extended,random,13,cumulative,2,"['NSR:Quay:7255', 'NSR:Quay:11928']",,134400.0,0.02970178873718779
metro,exp1,extended,random,13,cumulative,3,"['NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928']",,134400.0,0.02970178873718779
metro,exp1,extended,random,13,cumulative,4,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928']",,134400.0,0.02970178873718779
metro,exp1,extended,random,13,cumulative,5,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,13,cumulative,6,"['NSR:Quay:7184', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,13,cumulative,7,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,13,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258', 'NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194']",,0,0.0
metro,exp1,extended,random,14,single,1,NSR:Quay:7194,NSR:Quay:7194,476000.0,0.10519383511087342
metro,exp1,extended,random,14,single,2,NSR:Quay:11928,NSR:Quay:11928,348000.0,0.07690641726593267
metro,exp1,extended,random,14,single,3,NSR:Quay:7255,NSR:Quay:7255,262400.0,0.05798920658212854
metro,exp1,extended,random,14,single,4,NSR:Quay:7184,NSR:Quay:7184,128000.0,0.02828741784494075
metro,exp1,extended,random,14,single,5,NSR:Quay:11897,NSR:Quay:11897,348000.0,0.07690641726593267
metro,exp1,extended,random,14,single,6,NSR:Quay:7193,NSR:Quay:7193,476000.0,0.10519383511087342
metro,exp1,extended,random,14,single,7,NSR:Quay:7183,NSR:Quay:7183,476000.0,0.10519383511087342
metro,exp1,extended,random,14,single,8,NSR:Quay:7258,NSR:Quay:7258,341600.0,0.07549204637368563
metro,exp1,extended,random,14,cumulative,1,['NSR:Quay:7194'],,476000.0,0.10519383511087342
metro,exp1,extended,random,14,cumulative,2,"['NSR:Quay:7194', 'NSR:Quay:11928']",,348000.0,0.07690641726593267
metro,exp1,extended,random,14,cumulative,3,"['NSR:Quay:7194', 'NSR:Quay:7255', 'NSR:Quay:11928']",,134400.0,0.02970178873718779
metro,exp1,extended,random,14,cumulative,4,"['NSR:Quay:7184', 'NSR:Quay:7194', 'NSR:Quay:7255', 'NSR:Quay:11928']",,0,0.0
metro,exp1,extended,random,14,cumulative,5,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7255', 'NSR:Quay:11928']",,0,0.0
metro,exp1,extended,random,14,cumulative,6,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928']",,0,0.0
metro,exp1,extended,random,14,cumulative,7,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928']",,0,0.0
metro,exp1,extended,random,14,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258', 'NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194']",,0,0.0
metro,exp1,extended,random,15,single,1,NSR:Quay:7183,NSR:Quay:7183,476000.0,0.10519383511087342
metro,exp1,extended,random,15,single,2,NSR:Quay:7258,NSR:Quay:7258,341600.0,0.07549204637368563
metro,exp1,extended,random,15,single,3,NSR:Quay:11928,NSR:Quay:11928,348000.0,0.07690641726593267
metro,exp1,extended,random,15,single,4,NSR:Quay:7184,NSR:Quay:7184,128000.0,0.02828741784494075
metro,exp1,extended,random,15,single,5,NSR:Quay:7193,NSR:Quay:7193,476000.0,0.10519383511087342
metro,exp1,extended,random,15,single,6,NSR:Quay:7194,NSR:Quay:7194,476000.0,0.10519383511087342
metro,exp1,extended,random,15,single,7,NSR:Quay:11897,NSR:Quay:11897,348000.0,0.07690641726593267
metro,exp1,extended,random,15,single,8,NSR:Quay:7255,NSR:Quay:7255,262400.0,0.05798920658212854
metro,exp1,extended,random,15,cumulative,1,['NSR:Quay:7183'],,476000.0,0.10519383511087342
metro,exp1,extended,random,15,cumulative,2,"['NSR:Quay:7258', 'NSR:Quay:7183']",,341600.0,0.07549204637368563
metro,exp1,extended,random,15,cumulative,3,"['NSR:Quay:7258', 'NSR:Quay:7183', 'NSR:Quay:11928']",,213600.0,0.04720462852874488
metro,exp1,extended,random,15,cumulative,4,"['NSR:Quay:7184', 'NSR:Quay:7258', 'NSR:Quay:7183', 'NSR:Quay:11928']",,0,0.0
metro,exp1,extended,random,15,cumulative,5,"['NSR:Quay:7184', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,15,cumulative,6,"['NSR:Quay:7184', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,15,cumulative,7,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,15,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258', 'NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194']",,0,0.0
metro,exp1,extended,random,16,single,1,NSR:Quay:7258,NSR:Quay:7258,341600.0,0.07549204637368563
metro,exp1,extended,random,16,single,2,NSR:Quay:7183,NSR:Quay:7183,476000.0,0.10519383511087342
metro,exp1,extended,random,16,single,3,NSR:Quay:7194,NSR:Quay:7194,476000.0,0.10519383511087342
metro,exp1,extended,random,16,single,4,NSR:Quay:11897,NSR:Quay:11897,348000.0,0.07690641726593267
metro,exp1,extended,random,16,single,5,NSR:Quay:7193,NSR:Quay:7193,476000.0,0.10519383511087342
metro,exp1,extended,random,16,single,6,NSR:Quay:11928,NSR:Quay:11928,348000.0,0.07690641726593267
metro,exp1,extended,random,16,single,7,NSR:Quay:7255,NSR:Quay:7255,262400.0,0.05798920658212854
metro,exp1,extended,random,16,single,8,NSR:Quay:7184,NSR:Quay:7184,128000.0,0.02828741784494075
metro,exp1,extended,random,16,cumulative,1,['NSR:Quay:7258'],,341600.0,0.07549204637368563
metro,exp1,extended,random,16,cumulative,2,"['NSR:Quay:7258', 'NSR:Quay:7183']",,341600.0,0.07549204637368563
metro,exp1,extended,random,16,cumulative,3,"['NSR:Quay:7258', 'NSR:Quay:7194', 'NSR:Quay:7183']",,341600.0,0.07549204637368563
metro,exp1,extended,random,16,cumulative,4,"['NSR:Quay:7258', 'NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7183']",,213600.0,0.04720462852874488
metro,exp1,extended,random,16,cumulative,5,"['NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7258']",,213600.0,0.04720462852874488
metro,exp1,extended,random,16,cumulative,6,"['NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:11928', 'NSR:Quay:7258']",,213600.0,0.04720462852874488
metro,exp1,extended,random,16,cumulative,7,"['NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,16,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258', 'NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194']",,0,0.0
metro,exp1,extended,random,17,single,1,NSR:Quay:7184,NSR:Quay:7184,128000.0,0.02828741784494075
metro,exp1,extended,random,17,single,2,NSR:Quay:7193,NSR:Quay:7193,476000.0,0.10519383511087342
metro,exp1,extended,random,17,single,3,NSR:Quay:7258,NSR:Quay:7258,341600.0,0.07549204637368563
metro,exp1,extended,random,17,single,4,NSR:Quay:11928,NSR:Quay:11928,348000.0,0.07690641726593267
metro,exp1,extended,random,17,single,5,NSR:Quay:11897,NSR:Quay:11897,348000.0,0.07690641726593267
metro,exp1,extended,random,17,single,6,NSR:Quay:7194,NSR:Quay:7194,476000.0,0.10519383511087342
metro,exp1,extended,random,17,single,7,NSR:Quay:7255,NSR:Quay:7255,262400.0,0.05798920658212854
metro,exp1,extended,random,17,single,8,NSR:Quay:7183,NSR:Quay:7183,476000.0,0.10519383511087342
metro,exp1,extended,random,17,cumulative,1,['NSR:Quay:7184'],,128000.0,0.02828741784494075
metro,exp1,extended,random,17,cumulative,2,"['NSR:Quay:7184', 'NSR:Quay:7193']",,128000.0,0.02828741784494075
metro,exp1,extended,random,17,cumulative,3,"['NSR:Quay:7184', 'NSR:Quay:7258', 'NSR:Quay:7193']",,128000.0,0.02828741784494075
metro,exp1,extended,random,17,cumulative,4,"['NSR:Quay:7184', 'NSR:Quay:7258', 'NSR:Quay:7193', 'NSR:Quay:11928']",,0,0.0
metro,exp1,extended,random,17,cumulative,5,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7193', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,17,cumulative,6,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7193', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,17,cumulative,7,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,17,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258', 'NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194']",,0,0.0
metro,exp1,extended,random,18,single,1,NSR:Quay:7184,NSR:Quay:7184,128000.0,0.02828741784494075
metro,exp1,extended,random,18,single,2,NSR:Quay:7255,NSR:Quay:7255,262400.0,0.05798920658212854
metro,exp1,extended,random,18,single,3,NSR:Quay:7193,NSR:Quay:7193,476000.0,0.10519383511087342
metro,exp1,extended,random,18,single,4,NSR:Quay:7258,NSR:Quay:7258,341600.0,0.07549204637368563
metro,exp1,extended,random,18,single,5,NSR:Quay:11928,NSR:Quay:11928,348000.0,0.07690641726593267
metro,exp1,extended,random,18,single,6,NSR:Quay:11897,NSR:Quay:11897,348000.0,0.07690641726593267
metro,exp1,extended,random,18,single,7,NSR:Quay:7183,NSR:Quay:7183,476000.0,0.10519383511087342
metro,exp1,extended,random,18,single,8,NSR:Quay:7194,NSR:Quay:7194,476000.0,0.10519383511087342
metro,exp1,extended,random,18,cumulative,1,['NSR:Quay:7184'],,128000.0,0.02828741784494075
metro,exp1,extended,random,18,cumulative,2,"['NSR:Quay:7184', 'NSR:Quay:7255']",,128000.0,0.02828741784494075
metro,exp1,extended,random,18,cumulative,3,"['NSR:Quay:7184', 'NSR:Quay:7193', 'NSR:Quay:7255']",,128000.0,0.02828741784494075
metro,exp1,extended,random,18,cumulative,4,"['NSR:Quay:7184', 'NSR:Quay:7258', 'NSR:Quay:7193', 'NSR:Quay:7255']",,128000.0,0.02828741784494075
metro,exp1,extended,random,18,cumulative,5,"['NSR:Quay:7184', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,18,cumulative,6,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,18,cumulative,7,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,18,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258', 'NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194']",,0,0.0
metro,exp1,extended,random,19,single,1,NSR:Quay:7258,NSR:Quay:7258,341600.0,0.07549204637368563
metro,exp1,extended,random,19,single,2,NSR:Quay:7255,NSR:Quay:7255,262400.0,0.05798920658212854
metro,exp1,extended,random,19,single,3,NSR:Quay:7194,NSR:Quay:7194,476000.0,0.10519383511087342
metro,exp1,extended,random,19,single,4,NSR:Quay:11928,NSR:Quay:11928,348000.0,0.07690641726593267
metro,exp1,extended,random,19,single,5,NSR:Quay:11897,NSR:Quay:11897,348000.0,0.07690641726593267
metro,exp1,extended,random,19,single,6,NSR:Quay:7193,NSR:Quay:7193,476000.0,0.10519383511087342
metro,exp1,extended,random,19,single,7,NSR:Quay:7184,NSR:Quay:7184,128000.0,0.02828741784494075
metro,exp1,extended,random,19,single,8,NSR:Quay:7183,NSR:Quay:7183,476000.0,0.10519383511087342
metro,exp1,extended,random,19,cumulative,1,['NSR:Quay:7258'],,341600.0,0.07549204637368563
metro,exp1,extended,random,19,cumulative,2,"['NSR:Quay:7258', 'NSR:Quay:7255']",,128000.0,0.02828741784494075
metro,exp1,extended,random,19,cumulative,3,"['NSR:Quay:7258', 'NSR:Quay:7194', 'NSR:Quay:7255']",,128000.0,0.02828741784494075
metro,exp1,extended,random,19,cumulative,4,"['NSR:Quay:7258', 'NSR:Quay:7194', 'NSR:Quay:7255', 'NSR:Quay:11928']",,0,0.0
metro,exp1,extended,random,19,cumulative,5,"['NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,19,cumulative,6,"['NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,19,cumulative,7,"['NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258']",,0,0.0
metro,exp1,extended,random,19,cumulative,8,"['NSR:Quay:7183', 'NSR:Quay:7193', 'NSR:Quay:7255', 'NSR:Quay:11928', 'NSR:Quay:7258', 'NSR:Quay:7184', 'NSR:Quay:11897', 'NSR:Quay:7194']",,0,0.0
metro,exp2,oslo_only,targeted,0,single,1,NSR:Quay:11135,NSR:Quay:11135,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,single,2,NSR:Quay:10430,NSR:Quay:10430,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,single,3,NSR:Quay:11140,NSR:Quay:11140,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,single,4,NSR:Quay:11142,NSR:Quay:11142,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,single,5,NSR:Quay:103595,NSR:Quay:103595,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,single,6,NSR:Quay:11146,NSR:Quay:11146,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,single,7,NSR:Quay:11145,NSR:Quay:11145,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,single,8,NSR:Quay:11134,NSR:Quay:11134,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,single,9,NSR:Quay:10423,NSR:Quay:10423,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,single,10,NSR:Quay:10421,NSR:Quay:10421,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,cumulative,1,['NSR:Quay:11135'],,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,cumulative,2,"['NSR:Quay:10430', 'NSR:Quay:11135']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,cumulative,3,"['NSR:Quay:10430', 'NSR:Quay:11135', 'NSR:Quay:11140']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,cumulative,4,"['NSR:Quay:11142', 'NSR:Quay:10430', 'NSR:Quay:11135', 'NSR:Quay:11140']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,cumulative,5,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11140', 'NSR:Quay:11142', 'NSR:Quay:11135']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,cumulative,6,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11140', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11146']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,cumulative,7,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11145', 'NSR:Quay:11140', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11146']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,cumulative,8,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11134', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11145', 'NSR:Quay:11146', 'NSR:Quay:11140']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,cumulative,9,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11134', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11145', 'NSR:Quay:11146', 'NSR:Quay:10423', 'NSR:Quay:11140']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,targeted,0,cumulative,10,"['NSR:Quay:103595', 'NSR:Quay:10430', 'NSR:Quay:11134', 'NSR:Quay:11142', 'NSR:Quay:11135', 'NSR:Quay:11145', 'NSR:Quay:11146', 'NSR:Quay:10423', 'NSR:Quay:10421', 'NSR:Quay:11140']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,single,1,NSR:Quay:10421,NSR:Quay:10421,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,single,2,NSR:Quay:11441,NSR:Quay:11441,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,single,3,NSR:Quay:11439,NSR:Quay:11439,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,single,4,NSR:Quay:10827,NSR:Quay:10827,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,single,5,NSR:Quay:10488,NSR:Quay:10488,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,single,6,NSR:Quay:11145,NSR:Quay:11145,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,single,7,NSR:Quay:7183,NSR:Quay:7183,268800.0,0.05711007712409969
metro,exp2,oslo_only,random,0,single,8,NSR:Quay:10790,NSR:Quay:10790,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,single,9,NSR:Quay:11348,NSR:Quay:11348,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,single,10,NSR:Quay:10635,NSR:Quay:10635,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,cumulative,1,['NSR:Quay:10421'],,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,cumulative,2,"['NSR:Quay:10421', 'NSR:Quay:11441']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,cumulative,3,"['NSR:Quay:10421', 'NSR:Quay:11441', 'NSR:Quay:11439']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,cumulative,4,"['NSR:Quay:10421', 'NSR:Quay:11441', 'NSR:Quay:10827', 'NSR:Quay:11439']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,cumulative,5,"['NSR:Quay:10488', 'NSR:Quay:10827', 'NSR:Quay:11439', 'NSR:Quay:10421', 'NSR:Quay:11441']",,610400.0,0.12968746680264304
metro,exp2,oslo_only,random,0,cumulative,6,"['NSR:Quay:10488', 'NSR:Quay:10827', 'NSR:Quay:11439', 'NSR:Quay:10421', 'NSR:Quay:11441', 'NSR:Quay:11145']",,610400.0,0.12968746680264304
